C[C:1](=[NH2+])C,-9.945041419
CCC(C)[C:1](=O)Cc1ccccc1,-27.992803723
CCC(C(C)C)[C:1](=O)C(C)C,-34.84012873891158
CC[C+:1](CC)C=C(C)C,-0.4393035557
CC(C)C[C:1](=O)Cc1ccccc1,-28.391598654
C[C:1](=[NH2+])C(C)(C)C,-11.0512694261
CCC[C+:1](C(C)C)C(C)C,4.1705741534
CCC(C)[C+:1](C)c1ccccc1,4.0213699817
CCC[C:1](=N)CCC,-36.5085817632
CC(C)CO[C:1](=O)C(C)(C)C,-31.6385903034
CCC[C+:1](Cc1ccccc1)c2ccccc2,4.3652508226
CC[C+:1](Cc1ccccc1)C(C)C,7.9075660003
CCC(C(C)C)[C:1](=O)C(CC)C(C)C,-38.228966420798194
CC(C)(C)C[C+:1](c1ccccc1)c2ccccc2,0.917202998
CC[C:1](=C(C(C)C)[N+](=O)[O-])CC,-17.0040208719
CC(C)(C)C[C:1](=O)C(C)(C)C,-31.5355105601
CCC[C+:1](CC(C)C)C(C)C,3.9626174433553865
CCC[CH:1]=[O+]C,3.3486754492303605
CCN=[C:1](C)C(C)C,-38.1602789303
CCN=[CH:1]C,-33.3863237195
CC[C+:1](C=CC)c1ccccc1,1.781087913505409
CCC(CC)[C+:1](c1ccccc1)C(C)(C)C,-0.6292615048
CCC[C:1](=C(CC)[N+](=O)[O-])C,-15.7899982693
CCC(C)O[C:1](=O)CC(C)C,-31.8521715734
CCC[C:1](=[NH2+])C,-10.1451424617
CCCC(=C[C+:1](C)CCC)CC,0.3419743641074522
CCC[O+]=[CH:1]C,2.9067920213
CCC(CC)O[C:1](=O)CC,-31.0245024644
CCC[CH:1]=[O+]CC,2.0532043969
CC(C)C[N+](=[CH2:1])CC(C)C,-6.6280058474
CCC[C:1](=C(CC)C(=O)CC)C,-24.9553362568
CCCC(=C[C+:1](CC)CCC)C,-0.6237428477
CCC[CH:1]=[N+](CC)CC,-11.3466946555
CC[CH:1]=CC(=O)C,-20.5613302793
CC(C)C[C:1](=[NH2+])C(C)C,-12.0291475842
CCC(C(C)C)[C+:1](c1ccccc1)C(C)(C)C,0.7591874671
CCC[C:1](=O)OC(C)(C)C,-32.1812952119
CCC[C:1](=NC)CC,-35.8165603726
CC(C)CO[C:1](=O)C(C)C,-31.2601725865
CC[C+:1](c1ccccc1)C(C)C,3.512056122437558
CCC[C+:1](Cc1ccccc1)Cc2ccccc2,7.1868227187
CC=C[CH+:1]c1ccccc1,1.4556022902874517
CCN[C:1](=O)Cc1ccccc1,-33.7855823579
CCC[C:1](=[O+]CCC)CC,-1.7403152743
CCC(CC)[C:1](=O)c1ccccc1,-28.226381591
CC[C+:1](CC(C)C)c1ccccc1,3.0898685145
CC(C)[C:1](=O)OC(C)C,-31.5566301884
CC[O+]=[C:1](C)C(C)(C)C,-3.1655369344
CC(C)[C:1](=[N+](C)C)C(C)C,-12.8793149639
CC(C)C[C+:1](C(C)C)C(C)(C)C,1.5378764778
CC[C:1](=[N+](C)C)C,-12.8492585129
CCC[CH+:1]C=C(C)C,3.366022616861402
CCC(=[C:1](c1ccccc1)C(C)C)[N+](=O)[O-],-16.85038578997061
CC[C:1](=[O+]C(C)C)C,-2.6783413832
CC(=[CH2:1])C=O,-16.3476052454
CC[CH:1]=C(CC)[N+](=O)[O-],-13.0793411668
CCC[C+:1](c1ccccc1)C(CC)CC,1.6516379013
CCC[N+](=[CH:1]C(C)C)CCC,-11.563191082
CC[C:1](=CC=O)CC,-19.2589541448
CC[C:1](=C(C)[N+](=O)[O-])C,-16.216183187466683
C[O+]=[CH2:1],9.0741052745
CCC[C:1](=C(CC)[N+](=O)[O-])C(C)C,-17.9562752255
CC[C+:1](C)C,8.0474796055
CC[CH:1]=NC(C)C,-35.4346072949
CCC(C)[C+:1](CC(C)C)c1ccccc1,2.037136042
CC[C:1](=C(CC)C(=O)CC)CC,-24.4651966031
CC[C:1](=C(C)[N+](=O)[O-])C(C)C,-17.5453805689
CCN[CH:1]=O,-31.6778351746
c1ccc(cc1)[CH:1]=N,-32.1904966134
CC[C:1](=[NH2+])C,-10.3350237766
CC[C:1](=[OH+])CC,-0.2559926944
CC[C:1](=O)OCC,-30.6609493361
CC[C+:1](CC)C=Cc1ccccc1,1.2846407433
CCC[C+:1](CCC)Cc1ccccc1,7.1084811121
CC(C)N=[CH2:1],-31.4447213915
C[CH:1]=C(C)[N+](=O)[O-],-13.0350560231
CC[C:1](=O)N(CC)CC,-37.0525261058
CCC[C:1](=C(CC)C#N)c1ccccc1,-26.588088755
CCC(CC)[C:1](=O)OC,-31.545126360793894
C[C:1](=O)NCc1ccccc1,-34.02215429
CCC(CC)O[C:1](=O)CC(C)C,-32.0847729353
CC[C:1](=[N+](CC)CC)CC,-14.129328924957813
CCN=[CH:1]c1ccccc1,-34.5150044359
CCCO[CH:1]=O,-27.319517374591303
CC[C:1](=[NH2+])C(C)C,-10.6143295737
CC(C)(C)N=[CH2:1],-32.2017549058
CCC[C:1](=O)OC(C)C,-30.6902206709
CCCC(=C[C+:1](C)C)CC,-0.0023649709
CCCC(=[C:1](C)CC)[N+](=O)[O-],-16.2155555941
CCC[C+:1](CCC)C(C)(C)C,4.2388288316
CCN([CH:1]=O)C(C)C,-35.9121942206
CC[C:1](=O)N(C(C)C)C(C)C,-39.0386461058
CCCC(=C[C+:1](CC)CC)C,-0.4165323027
CC(C)N(C(C)C)[C:1](=O)C,-41.7768333564
CCC[C:1](=C(C(C)C)[N+](=O)[O-])C(C)C,-19.9942093303
CC[C:1](=[N+](C)C)c1ccccc1,-11.2922808757
CC(C)[C:1](=C[N+](=O)[O-])C,-15.507541993422073
CCC[C:1](=O)N(CC)CCC,-37.0383628183
CC[C+:1](CC(C)C)C(C)(C)C,3.5232163227
CCCC(=C[C+:1](C)C)C,-0.3173203158
CCC[N+](=[CH:1]C(C)(C)C)CCC,-10.2607089249
CC(C)C(=[C:1](C)c1ccccc1)C#N,-26.5573084322
CC[C+:1](C(C)C)C(C)C,4.2527830629
CCC[C:1](=N)C(C)C,-36.191291125
CCC[C+:1](Cc1ccccc1)CC(C)C,5.6081370261
CCC(C(C)C)[C:1](=O)C(C)(C)C,-32.9232916506
CCC[C:1](=C(CC)[N+](=O)[O-])c1ccccc1,-15.6700866201
CC[C:1](=O)CC,-28.2603307327
CC(C)C[C+:1](Cc1ccccc1)Cc2ccccc2,6.2116301186
CC(C)[C+:1](C(C)C)C(C)C,2.8491862658
CCC(=O)C=[CH:1]C,-20.1133235667
CCC[C:1](=C[N+](=O)[O-])C,-14.9790058116
CCC(C)[C+:1](c1ccccc1)C(C)(C)C,1.6413670454
CCN(CC)[C:1](=O)C(C)C,-39.1869323001
CCCO[C:1](=O)CC,-30.5699907652
CC[N+](=[CH:1]C(C)(C)C)CC,-10.552230246890785
CC(=O)C=[CH:1]c1ccccc1,-19.8093111876
C[CH:1]=[NH2+],-7.0301344837
CCC[O+]=[C:1](C)C(C)C,-1.9492939238
CC[C:1](=CC(=O)CC)CC,-22.5974507409
CN(C)[C:1](=O)c1ccccc1,-32.6249791854
CCC[C:1](=[NH2+])CCC,-11.4724952336
CCC(=[CH:1]c1ccccc1)[N+](=O)[O-],-12.7949604353
CCC[CH+:1]c1ccccc1,8.5865760037
C[CH:1]=[OH+],4.3763859221
CC[C+:1](Cc1ccccc1)c2ccccc2,5.4884044277
CCCC(=C[C+:1](C)CCC)CC,0.3419743641074522
CCC(=[CH2:1])C(=O)C,-18.99940421785162
CCC=C[C+:1](C)c1ccccc1,0.7698327135
CC[CH:1]=NC(C)(C)C,-36.2730371102
CCC[CH:1]=NC(C)(C)C,-36.58989888085232
CCCC=C[CH+:1]CCC,5.4438089213
CC=C[CH+:1]C,5.0400762218
CC(C)(C)[C:1](=O)C(C)(C)C,-31.4209367338
CCCC(=C[C+:1](C)CC)CC,-0.556250267
CC[C:1](=NC(C)C)C,-37.2724727737
CCC[C+:1](CCC)C=CCC,2.061073495
CC[C:1](=O)NCC,-34.9471964223
CCCC(=[C:1](c1ccccc1)C(C)C)[N+](=O)[O-],-16.8537950694
C[C:1](=O)C,-25.7668765018
CC[CH:1]=C(CC)C(=O)C,-21.25225934570384
CC[C:1](=O)OCC(C)C,-30.8053298751
CCC(C(C)C)[C:1](=O)C,-31.5074239705
